location_id,state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,block_code,block_name,localbody_code,localbody_name,village_code,village_name,village_status,census_2011_code
MED-WB-VIL-000153,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107798,SAYESTANAGAR-II,323494,Piyara,Inhabitant,323494.0
MED-WB-VIL-000154,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107787,BAJITPUR,323490,Punra (P),Inhabitant,323490.0
MED-WB-VIL-000155,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107797,SAYESTANAGAR-I,323509,Purba Jaynagar,Inhabitant,323509.0
MED-WB-VIL-000156,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107795,RAGHUNATHPUR,323478,Raghunathpur,Inhabitant,323478.0
MED-WB-VIL-000157,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107786,BAGJOLA,323430,Rajapur,Inhabitant,323430.0
MED-WB-VIL-000158,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107790,JADURHATI DAKSHIN,323468,Rajbaria,Inhabitant,323468.0
MED-WB-VIL-000159,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107796,RAMCHANDRAPUR UDAY,323437,Ramchandrapur,Inhabitant,323437.0
MED-WB-VIL-000160,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107796,RAMCHANDRAPUR UDAY,323436,Ramchandrapur Khaspur,Inhabitant,323436.0
MED-WB-VIL-000161,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107789,CHHATRA,323419,Rasui,Inhabitant,323419.0
MED-WB-VIL-000162,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107786,BAGJOLA,323425,Roypur,Inhabitant,323425.0
MED-WB-VIL-000163,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107786,BAGJOLA,323426,Ruey Danga,Inhabitant,323426.0
MED-WB-VIL-000164,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107797,SAYESTANAGAR-I,323504,Safirebad,Inhabitant,323504.0
MED-WB-VIL-000165,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107786,BAGJOLA,323449,Saidpur,Inhabitant,323449.0
MED-WB-VIL-000166,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107789,CHHATRA,323417,Salua,Inhabitant,323417.0
MED-WB-VIL-000167,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107793,JASIKATI ATGHARA,323447,Sannya,Inhabitant,323447.0
MED-WB-VIL-000168,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107797,SAYESTANAGAR-I,323502,Sayestanagar,Inhabitant,323502.0
MED-WB-VIL-000169,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107790,JADURHATI DAKSHIN,323462,Serpur,Inhabitant,323462.0
MED-WB-VIL-000170,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107793,JASIKATI ATGHARA,323452,Shimla Durgapur,Inhabitant,323452.0
MED-WB-VIL-000171,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107792,JAGANNATHPUR,323482,Shrikati,Inhabitant,323482.0
MED-WB-VIL-000172,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107796,RAMCHANDRAPUR UDAY,323443,Sompur,Inhabitant,323443.0
MED-WB-VIL-000173,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107792,JAGANNATHPUR,323479,Tildanga,Inhabitant,323479.0
MED-WB-VIL-000174,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107788,CHANDIPUR,323433,Umapatipur,Inhabitant,323433.0
MED-WB-VIL-000175,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107789,CHHATRA,323415,Uttar Chatra,Inhabitant,323415.0
MED-WB-VIL-000176,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107792,JAGANNATHPUR,323487,Uttar Diara,Inhabitant,323487.0
MED-WB-VIL-000177,19,WEST BENGAL,303,24 PARAGANAS NORTH,2328,Baduria,2724,BADURIA,107788,CHANDIPUR,323422,Uttar Shibpur,Inhabitant,323422.0
MED-WB-VIL-000178,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107802,HELENCHA,322430,Ainshghata,Inhabitant,322430.0
MED-WB-VIL-000179,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322518,Amdob,Inhabitant,322518.0
MED-WB-VIL-000180,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322489,Andulpota,Inhabitant,322489.0
MED-WB-VIL-000181,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322508,Asharu,Inhabitant,322508.0
MED-WB-VIL-000182,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322433,Auldanga,Inhabitant,322433.0
MED-WB-VIL-000183,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322449,Bagdaha,Inhabitant,322449.0
MED-WB-VIL-000184,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322516,Bagi,Inhabitant,322516.0
MED-WB-VIL-000185,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322431,Baikola,Inhabitant,322431.0
MED-WB-VIL-000186,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107802,HELENCHA,322477,Bainchidanga,Inhabitant,322477.0
MED-WB-VIL-000187,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322472,Baksa,Inhabitant,322472.0
MED-WB-VIL-000188,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322432,Baneshwarpur,Inhabitant,322432.0
MED-WB-VIL-000189,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322521,Bansghata,Inhabitant,322521.0
MED-WB-VIL-000190,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322474,Baranasipur,Inhabitant,322474.0
MED-WB-VIL-000191,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322459,Bayra,Inhabitant,322459.0
MED-WB-VIL-000192,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322467,Bazitpur,Inhabitant,322467.0
MED-WB-VIL-000193,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322424,Beara,Inhabitant,322424.0
MED-WB-VIL-000194,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322427,Beara Chak,Inhabitant,322427.0
MED-WB-VIL-000195,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322440,Berbari,Inhabitant,322440.0
MED-WB-VIL-000196,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322519,Bibirghop,Inhabitant,322519.0
MED-WB-VIL-000197,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322416,Chak Jhitkipota,Inhabitant,322416.0
MED-WB-VIL-000198,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322475,Chandpur,Inhabitant,322475.0
MED-WB-VIL-000199,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322471,Chaparai,Inhabitant,322471.0
MED-WB-VIL-000200,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322418,Char Mandalbhag,Inhabitant,322418.0
MED-WB-VIL-000201,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322496,Chuadanga,Inhabitant,322496.0
MED-WB-VIL-000202,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322439,Daharpota,Inhabitant,322439.0
MED-WB-VIL-000203,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322504,Dhalani,Inhabitant,322504.0
MED-WB-VIL-000204,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322485,Diara,Inhabitant,322485.0
MED-WB-VIL-000205,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322451,Dihihaldaha,Inhabitant,322451.0
MED-WB-VIL-000206,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322501,Durgapur,Inhabitant,322501.0
MED-WB-VIL-000207,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322520,Gangulia,Inhabitant,322520.0
MED-WB-VIL-000208,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322425,Ghat Patila,Inhabitant,322425.0
MED-WB-VIL-000209,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322494,Goalbagi,Inhabitant,322494.0
MED-WB-VIL-000210,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322500,Gobindapur,Inhabitant,322500.0
MED-WB-VIL-000211,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322492,Godpukuria,Inhabitant,322492.0
MED-WB-VIL-000212,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322513,Hamkura,Inhabitant,322513.0
MED-WB-VIL-000213,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322447,Hariharpur,Inhabitant,322447.0
MED-WB-VIL-000214,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322423,Harinathpur,Inhabitant,322423.0
MED-WB-VIL-000215,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107802,HELENCHA,322476,Helencha,Inhabitant,322476.0
MED-WB-VIL-000216,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322512,Jagadishpur,Inhabitant,322512.0
MED-WB-VIL-000217,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322466,Jhaukhali,Inhabitant,322466.0
MED-WB-VIL-000218,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322446,Jhikra,Inhabitant,322446.0
MED-WB-VIL-000219,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322445,Jitpur,Inhabitant,322445.0
MED-WB-VIL-000220,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322417,Kamlabas,Inhabitant,322417.0
MED-WB-VIL-000221,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322502,Kaniara,Inhabitant,322502.0
MED-WB-VIL-000222,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322486,Kapashati,Inhabitant,322486.0
MED-WB-VIL-000223,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322482,Karanga,Inhabitant,322482.0
MED-WB-VIL-000224,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322438,Kashipur,Inhabitant,322438.0
MED-WB-VIL-000225,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322514,Kathalia,Inhabitant,322514.0
MED-WB-VIL-000226,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322510,Kathalia Chak,Inhabitant,322510.0
MED-WB-VIL-000227,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322442,Khordda Kulbaria,Inhabitant,322442.0
MED-WB-VIL-000228,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322444,Kola,Inhabitant,322444.0
MED-WB-VIL-000229,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322493,Kujarbagi,Inhabitant,322493.0
MED-WB-VIL-000230,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322511,Kuladharpur,Inhabitant,322511.0
MED-WB-VIL-000231,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322460,Kulanandapur,Inhabitant,322460.0
MED-WB-VIL-000232,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322462,Kulanandapur Chak,Inhabitant,322462.0
MED-WB-VIL-000233,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322434,Kulia,Inhabitant,322434.0
MED-WB-VIL-000234,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107802,HELENCHA,322479,Kumarkhola,Inhabitant,322479.0
MED-WB-VIL-000235,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322465,Kurulia,Inhabitant,322465.0
MED-WB-VIL-000236,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322448,Madhupur,Inhabitant,322448.0
MED-WB-VIL-000237,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322419,Magurakona,Inhabitant,322419.0
MED-WB-VIL-000238,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322498,Makra,Inhabitant,322498.0
MED-WB-VIL-000239,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322468,Malidah,Inhabitant,322468.0
MED-WB-VIL-000240,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322454,Mamabhagina,Inhabitant,322454.0
MED-WB-VIL-000241,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107802,HELENCHA,322478,Mandabghata,Inhabitant,322478.0
MED-WB-VIL-000242,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322453,Mashyampur,Inhabitant,322453.0
MED-WB-VIL-000243,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322426,Mathabhanga,Inhabitant,322426.0
MED-WB-VIL-000244,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322497,Mathura,Inhabitant,322497.0
MED-WB-VIL-000245,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322484,Mathura Chak,Inhabitant,322484.0
MED-WB-VIL-000246,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322464,Meherani,Inhabitant,322464.0
MED-WB-VIL-000247,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322429,Monoharpur Chak,Inhabitant,322429.0
MED-WB-VIL-000248,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322469,Mustafapur,Inhabitant,322469.0
MED-WB-VIL-000249,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322495,Natabaria,Inhabitant,322495.0
MED-WB-VIL-000250,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322470,Nawapara,Inhabitant,322470.0
MED-WB-VIL-000251,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322473,Nrisinghakhola,Inhabitant,322473.0
MED-WB-VIL-000252,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322456,Padma Pukuria,Inhabitant,322456.0
MED-WB-VIL-000253,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107802,HELENCHA,322507,Par Krishnachandrapur,Inhabitant,322507.0
MED-WB-VIL-000254,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322483,Parmadan,Inhabitant,322483.0
MED-WB-VIL-000255,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322488,Paschim Bhabanipur,Inhabitant,322488.0
MED-WB-VIL-000256,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322490,Paschim Malipota,Inhabitant,322490.0
MED-WB-VIL-000257,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322421,Pathuria,Inhabitant,322421.0
MED-WB-VIL-000258,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322452,Patkelgachha,Inhabitant,322452.0
MED-WB-VIL-000259,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322517,Patkelpota,Inhabitant,322517.0
MED-WB-VIL-000260,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322428,Purba Bhabanipur,Inhabitant,322428.0
MED-WB-VIL-000261,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322480,Purbba Hunda,Inhabitant,322480.0
MED-WB-VIL-000262,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322515,Purbba Malipota,Inhabitant,322515.0
MED-WB-VIL-000263,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322458,Purbba Panchbaria,Inhabitant,322458.0
MED-WB-VIL-000264,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322441,Purdaha,Inhabitant,322441.0
MED-WB-VIL-000265,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322420,Pustighata,Inhabitant,322420.0
MED-WB-VIL-000266,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322415,Raghabpur,Inhabitant,322415.0
MED-WB-VIL-000267,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322436,Raghudebpur,Inhabitant,322436.0
MED-WB-VIL-000268,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322437,Rajkol,Inhabitant,322437.0
MED-WB-VIL-000269,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322455,Ramnagar,Inhabitant,322455.0
MED-WB-VIL-000270,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322435,Ranghat,Inhabitant,322435.0
MED-WB-VIL-000271,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322505,Ranihati,Inhabitant,322505.0
MED-WB-VIL-000272,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107800,BAGDA,322450,Sagarpur,Inhabitant,322450.0
MED-WB-VIL-000273,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322461,Salak,Inhabitant,322461.0
MED-WB-VIL-000274,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322487,Santosha,Inhabitant,322487.0
MED-WB-VIL-000275,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322463,Saripota,Inhabitant,322463.0
MED-WB-VIL-000276,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107807,SINDRANI,322414,Sindrani,Inhabitant,322414.0
MED-WB-VIL-000277,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107802,HELENCHA,322506,Singi,Inhabitant,322506.0
MED-WB-VIL-000278,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322422,Tankshali,Inhabitant,322422.0
MED-WB-VIL-000279,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107804,KONIARA-II,322481,Teghari,Inhabitant,322481.0
MED-WB-VIL-000280,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322499,Thoara,Inhabitant,322499.0
MED-WB-VIL-000281,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107803,KONIARA-I,322503,Uttar Baliadanga,Inhabitant,322503.0
MED-WB-VIL-000282,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107801,BAYRA,322457,Uttar Chamigachhi,Inhabitant,322457.0
MED-WB-VIL-000283,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107799,ASHARU,322509,Uttar Jiala,Inhabitant,322509.0
MED-WB-VIL-000284,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107806,RANAGHAT,322443,Uttar Kulbaria,Inhabitant,322443.0
MED-WB-VIL-000285,19,WEST BENGAL,303,24 PARAGANAS NORTH,2316,Bagda,2725,BAGDA,107805,MALIPOTA,322491,Uttar Panchpota,Inhabitant,322491.0
MED-WB-VIL-000286,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107811,ICHHAPUR-NILGANJ,323165,Ahira,Inhabitant,323165.0
MED-WB-VIL-000287,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107815,PASCHIM KHILKAPUR,323150,Algaria,Inhabitant,323150.0
MED-WB-VIL-000288,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107816,PURBA KHILKAPUR,323147,Ariala,Inhabitant,323147.0
MED-WB-VIL-000289,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107816,PURBA KHILKAPUR,323146,Babpur,Inhabitant,323146.0
MED-WB-VIL-000290,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107808,CHHOTO JAGULIA,323191,Bahera,Inhabitant,323191.0
MED-WB-VIL-000291,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107808,CHHOTO JAGULIA,323225,Bamangachhi (CT),Inhabitant,323225.0
MED-WB-VIL-000292,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107808,CHHOTO JAGULIA,323188,Bara (P),Inhabitant,323188.0
MED-WB-VIL-000293,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107815,PASCHIM KHILKAPUR,323153,Barbaria,Inhabitant,323153.0
MED-WB-VIL-000294,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107808,CHHOTO JAGULIA,323173,Bazitpur,Inhabitant,323173.0
MED-WB-VIL-000295,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107811,ICHHAPUR-NILGANJ,323162,Berunanpukhuria,Inhabitant,323162.0
MED-WB-VIL-000296,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107815,PASCHIM KHILKAPUR,323226,Chak Barbaria (CT),Inhabitant,323226.0
MED-WB-VIL-000297,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107812,KADAMBAGACHHI,323214,Chak Dwarakpur,Inhabitant,323214.0
MED-WB-VIL-000298,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107812,KADAMBAGACHHI,323184,Chandigori,Inhabitant,323184.0
MED-WB-VIL-000299,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107813,KASHIMPUR,323219,Chandrapur (CT),Inhabitant,323219.0
MED-WB-VIL-000300,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107813,KASHIMPUR,323177,Charkhara,Inhabitant,323177.0
MED-WB-VIL-000301,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107810,DATTAPUKUR-II,323221,Chatta Baria (CT),Inhabitant,323221.0
MED-WB-VIL-000302,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107815,PASCHIM KHILKAPUR,323171,Chaturia,Inhabitant,323171.0
MED-WB-VIL-000303,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107808,CHHOTO JAGULIA,323190,Chhota Jagulia,Inhabitant,323190.0
MED-WB-VIL-000304,19,WEST BENGAL,303,24 PARAGANAS NORTH,2325,Barasat - I,2726,BARASAT-I,107812,KADAMBAGACHHI,323185,Daspuldanga,Inhabitant,323185.0
